"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.963677208E0,4.854541160E-3,-2.057315418E-2,-2.191653371E-2,3.044923140E-2
8.973631208E0,1.411949091E-2,-1.122535670E-2,-7.086766899E-2,7.312725322E-2
8.983586208E0,8.902166560E-3,1.089043915E-5,-9.512367368E-2,9.553932165E-2
8.993540208E0,-1.973153885E-2,-2.665635981E-3,-3.316248357E-2,3.868060958E-2
9.003495208E0,-1.409584623E-2,-1.197021889E-2,-6.519645452E-3,1.960828391E-2
9.013449208E0,1.912017591E-2,-6.449314412E-3,-5.277346015E-2,5.649967150E-2
9.023404208E0,1.321222231E-2,-1.968604021E-2,-6.295112371E-2,6.726772610E-2
9.033358208E0,-5.234025456E-3,-2.580591884E-2,-2.897412300E-2,3.915150410E-2
9.043313208E0,-1.012799878E-2,-1.848109351E-2,-3.376123846E-2,3.979884921E-2
9.053267208E0,-1.524259485E-3,-7.653639838E-3,-7.537294865E-2,7.577587319E-2
9.063222208E0,1.498630408E-2,1.687513746E-2,-1.968640566E-2,2.994852488E-2
9.073176208E0,1.106198184E-2,4.440247659E-3,1.518989682E-2,1.930844911E-2
9.083131208E0,1.436463542E-2,-8.435175028E-3,-7.861581445E-3,1.842008120E-2
9.093085208E0,-4.826109074E-3,-3.487096690E-3,-4.453707218E-2,4.493330581E-2
9.103040208E0,-9.124397300E-3,4.555985983E-3,-3.511486888E-2,3.656590831E-2
9.112994208E0,4.148526415E-3,-2.836539131E-3,-5.623325765E-2,5.645737766E-2
9.122948208E0,1.558743440E-2,-8.265313413E-3,-6.207871914E-2,6.453720545E-2
9.132903208E0,-3.796524033E-3,1.668155808E-3,7.373923659E-3,8.459969779E-3
9.142857208E0,-4.036917686E-3,-1.064692089E-2,1.874968171E-2,2.193636691E-2
9.152812208E0,7.124649547E-3,-1.703160530E-2,-4.007096887E-3,1.889161284E-2
9.162766208E0,-1.931810416E-3,2.395677343E-3,5.266002417E-3,6.099339544E-3
9.172721208E0,2.588306554E-3,4.461480360E-3,3.011316061E-3,5.972617704E-3
9.182675208E0,5.034818128E-4,-9.832111392E-3,-1.465370715E-2,1.765375432E-2
9.192630208E0,5.395481698E-3,-2.251689658E-3,-1.930341303E-2,2.016936002E-2
9.202584208E0,-3.982721306E-3,-1.521555148E-2,-3.290812969E-3,1.606874375E-2
9.212539208E0,-8.880787678E-3,-2.060248163E-3,1.975949585E-2,2.176121983E-2
9.222493208E0,-7.772338316E-3,-9.693769924E-4,-9.881794453E-3,1.260947248E-2
9.232448208E0,1.257421799E-2,-1.305314150E-2,-1.452857673E-2,2.322875379E-2
9.242402208E0,1.287070837E-2,-1.669367278E-2,-5.719278574E-2,6.095365933E-2
9.252357208E0,-8.837006651E-3,-1.423513787E-2,-8.698318005E-2,8.858219600E-2
9.262311208E0,2.247852422E-3,6.096581127E-3,-5.361312032E-2,5.400544243E-2
9.272266208E0,1.043070182E-3,4.725134969E-3,-4.070246816E-3,6.323116717E-3
9.282220208E0,1.385980144E-2,1.452682257E-2,-6.911993623E-3,2.123436662E-2
9.292175208E0,7.988685295E-3,-8.431337792E-3,-5.391892970E-2,5.515575699E-2
9.302129208E0,-1.538110077E-2,-1.224617092E-2,-8.117104769E-3,2.127050430E-2
9.312084208E0,-4.098532721E-3,1.370636685E-2,1.522381067E-2,2.089083230E-2
9.322038208E0,2.467199754E-2,4.043952618E-3,-3.492951214E-2,4.295499778E-2
9.331993208E0,1.284717333E-2,2.079872880E-3,-4.016803265E-2,4.222376796E-2
9.341947208E0,-7.229241617E-3,-1.046859909E-2,3.108204424E-2,3.358492185E-2
9.351902208E0,-1.312827822E-2,-4.141674209E-3,2.988745809E-2,3.290539933E-2
9.361856208E0,1.169165388E-2,-9.972225297E-3,4.295949340E-3,1.595604050E-2
9.371811208E0,1.665725559E-2,-1.161395900E-2,-4.569891393E-2,5.000738887E-2
9.381765208E0,1.055290863E-2,-1.282177448E-2,-7.144361973E-2,7.334816004E-2
9.391719208E0,2.170501068E-2,-1.643767437E-2,-8.955829382E-2,9.360551597E-2
9.401674208E0,1.847924799E-2,-1.878564209E-2,-4.779631019E-2,5.457902731E-2
9.411628208E0,-8.172580227E-3,-6.556720454E-3,-1.127109289E-2,1.538893062E-2
9.421583208E0,-2.831707869E-2,-2.321907409E-2,-3.521661043E-2,5.080543275E-2
9.431537208E0,-7.869073190E-3,-2.958996272E-2,-1.770361483E-2,3.536815212E-2
9.441492208E0,1.541508771E-2,-2.633949554E-2,-1.456190586E-2,3.381483486E-2
9.451446208E0,3.155599762E-2,-3.113613099E-2,-4.344832063E-2,6.207250763E-2
9.461401208E0,1.551339403E-2,-2.994455980E-2,-4.943236113E-2,5.984062485E-2
9.471355208E0,1.913029891E-2,-1.478981936E-2,-1.889878571E-2,3.068992008E-2
9.481310208E0,2.990335520E-2,2.563640440E-2,1.538402438E-2,4.228597982E-2
9.491264208E0,1.363055404E-2,1.410971509E-2,-5.416275859E-3,2.035220154E-2
9.501219208E0,-3.028828472E-2,7.278577499E-3,2.348124862E-2,3.900931835E-2
9.511173208E0,-2.508671131E-2,-5.562967882E-3,2.947756827E-2,3.910520077E-2
9.521128208E0,6.284441203E-3,2.451774068E-3,-4.506390631E-2,4.556600761E-2
9.531082208E0,-5.703118332E-3,2.026831325E-2,-4.745775640E-2,5.191886674E-2
9.541037208E0,-3.492943905E-2,1.561683493E-2,4.700342774E-2,6.060753637E-2
9.550991208E0,-4.259798929E-2,4.366198154E-2,7.216165781E-2,9.448948186E-2
9.560946208E0,-2.064392377E-2,5.525472611E-2,1.109743059E-2,6.002007424E-2
9.570900208E0,-4.915681109E-3,6.576209955E-2,1.245807767E-2,6.711200606E-2
9.580855208E0,6.025336459E-3,7.633260464E-2,3.567620158E-2,8.447344299E-2
9.590809208E0,3.665484276E-2,6.810268516E-2,-4.874238968E-3,7.749394446E-2
9.600764208E0,4.078147866E-2,4.951053109E-2,-5.889549494E-2,8.708100260E-2
9.610718208E0,9.201361276E-3,3.383825725E-2,-3.522772014E-2,4.970598525E-2
9.620673208E0,-3.158592805E-2,3.331244638E-2,5.657181144E-3,4.625357968E-2
9.630627208E0,-1.899442423E-2,4.074347176E-2,-5.360318005E-2,6.995798421E-2
9.640581208E0,1.143181823E-2,2.835006064E-2,-9.910094976E-2,1.037082960E-1
9.650536208E0,7.704656795E-3,3.889162201E-2,-1.017830676E-1,1.092323800E-1
9.660490208E0,3.102898076E-3,1.567154294E-2,-1.273728222E-1,1.283707952E-1
9.670445208E0,5.166709386E-3,1.111226790E-3,-1.195890087E-1,1.197057255E-1
9.680399208E0,7.294949703E-3,6.597248968E-3,-8.291234851E-2,8.349369749E-2
9.690354000E0,-1.289446268E-2,-7.227980811E-3,-6.180799305E-2,6.355107300E-2
9.700308000E0,-1.919538572E-2,-2.449786015E-2,-5.746818960E-2,6.535442449E-2
9.710263000E0,-1.235553212E-3,-9.274524562E-3,-5.343478024E-2,5.424775698E-2
9.720217000E0,4.912176434E-2,2.189964987E-4,-4.176256835E-2,6.447563731E-2
9.730172000E0,4.239560254E-2,-8.033800218E-3,-7.036130011E-2,8.253872796E-2
9.740126000E0,1.107839059E-2,-2.075377833E-2,-2.830929458E-2,3.680850734E-2
9.750081000E0,-1.481870826E-2,-3.699072875E-2,1.359653056E-2,4.210432010E-2
9.760035000E0,-1.488109075E-2,-5.173261922E-2,-2.367888451E-2,5.880816546E-2
9.769990000E0,-4.927265905E-3,-5.935459273E-2,-6.515552402E-2,8.827506974E-2
9.779944000E0,-1.498359974E-2,-5.148703616E-2,-4.136144936E-2,6.772143418E-2
9.789899000E0,6.078838482E-3,-5.093458392E-2,-4.076971114E-2,6.552444935E-2
9.799853000E0,4.266665753E-2,-2.163475273E-2,-7.834625781E-2,9.179674451E-2
9.809808000E0,4.291797817E-2,-1.254819788E-2,-6.832003713E-2,8.165192951E-2
9.819762000E0,-9.495147318E-3,-2.043724297E-2,1.130968451E-2,2.521403749E-2
9.829717000E0,-2.041478600E-2,-1.852933304E-2,2.477465272E-3,2.768099537E-2
9.839671000E0,-1.141559221E-3,-2.994907312E-3,-4.662277400E-2,4.673281163E-2
9.849626000E0,2.169426642E-3,2.029429682E-2,-3.600130677E-2,4.138428427E-2
9.859580000E0,-2.661762200E-3,3.705557803E-2,1.443969905E-2,3.985857185E-2
9.869535000E0,4.811783396E-3,4.294542354E-2,-7.870352268E-3,4.392499410E-2
9.879489000E0,3.752483536E-2,5.222422387E-2,1.113953054E-2,6.526539641E-2
9.889443000E0,1.530245572E-2,3.277503245E-2,2.221532643E-2,4.244865877E-2
9.899398000E0,-2.314079449E-2,2.226144634E-4,1.862922907E-2,2.970848536E-2
9.909352000E0,-1.054782886E-2,-2.684299562E-2,5.260856867E-2,5.999553821E-2
9.919307000E0,2.606334250E-2,-3.277742615E-2,3.363318443E-3,4.201153887E-2
9.929261000E0,1.943950698E-2,-2.539213696E-2,-4.962999701E-2,5.904059328E-2
9.939216000E0,-1.094094448E-2,-3.788725309E-2,-4.484171212E-2,5.971538628E-2
9.949170000E0,-2.494352762E-2,-5.140068009E-2,1.114654720E-2,5.821043720E-2
9.959125000E0,-1.709660076E-2,-5.368937166E-2,6.724298000E-4,5.634975199E-2
9.969079000E0,1.271879040E-2,-4.778030343E-2,-4.184033632E-2,6.477143482E-2
9.979034000E0,-5.310404710E-3,-3.243947536E-2,-2.253575385E-2,3.985448734E-2
9.988988000E0,-1.651198883E-2,-2.525385031E-2,2.162358820E-2,3.712118395E-2
9.998943000E0,1.365101930E-2,-9.927274827E-3,-3.271867990E-2,3.681593579E-2
1.000889700E1,2.965397146E-2,1.883589160E-3,-6.804521799E-2,7.424996716E-2
1.001885200E1,-6.695061922E-5,2.583118977E-2,2.027405083E-2,3.283735654E-2
1.002880600E1,-9.549489878E-3,7.320019640E-3,5.605316341E-2,5.733003203E-2
1.003876100E1,2.232138030E-3,8.245706968E-3,-3.518854380E-3,9.238855975E-3
1.004871500E1,7.234175205E-3,2.449716579E-2,-4.452888608E-2,5.133484312E-2
1.005867000E1,8.053991385E-3,2.567019034E-3,-2.895541191E-2,3.016408863E-2
1.006862400E1,-1.661778688E-3,-1.567463100E-2,-2.251178026E-2,2.748155410E-2
1.007857900E1,1.935015421E-2,-1.890868943E-2,-7.834450364E-2,8.288442710E-2
1.008853300E1,1.252784226E-2,-7.893668041E-3,-5.020243943E-2,5.234063193E-2
1.009848800E1,-6.143961847E-4,1.883377198E-2,-3.882258832E-2,4.315416334E-2
1.010844200E1,-1.502372626E-2,-2.040166631E-3,-1.801351726E-2,2.354488129E-2
1.011839700E1,1.252839044E-3,-1.322187021E-2,-3.852379560E-2,4.074886852E-2
1.012835100E1,1.864373747E-2,1.266634818E-3,-3.657550335E-2,4.107262782E-2
1.013830600E1,6.975289732E-3,-3.051771484E-3,-4.689759314E-2,4.751160088E-2
1.014826000E1,1.189941276E-2,-2.533231264E-2,-2.549327552E-2,3.785801348E-2
1.015821500E1,8.564087860E-3,3.323922828E-3,3.247543573E-3,9.743644242E-3
1.016816900E1,1.259260017E-2,2.642192300E-3,7.141204476E-3,1.471569097E-2
1.017812400E1,-7.702610269E-3,-1.839766106E-2,5.350202322E-3,2.065015259E-2
1.018807800E1,-6.955628470E-3,-1.623236401E-2,1.359302223E-2,2.228543610E-2
1.019803200E1,-7.241264954E-3,-3.260007279E-2,-4.103400528E-2,5.290548416E-2
1.020798700E1,1.089665182E-3,-4.491765283E-2,-9.386827648E-2,1.040674600E-1
1.021794100E1,2.480279244E-3,-3.077579632E-2,-5.060823619E-2,5.928317632E-2
1.022789600E1,-4.934867285E-3,-2.302465416E-2,-3.339461803E-2,4.086181749E-2
1.023785000E1,3.035044793E-2,3.662385251E-3,-6.272951424E-2,6.978219481E-2
1.024780500E1,3.173473969E-2,3.786983935E-2,-8.263869882E-2,9.628277612E-2
1.025775900E1,6.896425411E-4,2.912626024E-2,-7.979285896E-2,8.494536470E-2
1.026771400E1,4.370793700E-3,9.676703364E-3,-4.701161385E-2,4.819579092E-2
1.027766800E1,-2.767085172E-3,1.770553345E-2,-6.228044808E-2,6.480738297E-2
1.028762300E1,-1.216330491E-2,1.227800170E-2,-3.069788218E-2,3.522861454E-2
1.029757700E1,-1.785158593E-2,-8.453063853E-4,3.396589100E-2,3.838066460E-2
1.030753200E1,-1.207048036E-3,5.259588752E-3,3.815542102E-2,3.853513192E-2
1.031748600E1,1.728038605E-2,-1.053688360E-2,1.211075306E-2,2.358618235E-2
1.032744100E1,2.094143741E-2,-1.889555147E-2,1.571029902E-2,3.228620698E-2
1.033739500E1,-6.989578865E-3,-4.285320198E-2,-3.596037626E-3,4.356813766E-2
1.034735000E1,6.659613177E-3,-4.905985694E-2,-1.198094487E-3,4.952429143E-2
1.035730400E1,2.959590130E-2,-4.864961995E-2,-1.840937376E-2,5.984653655E-2
1.036725900E1,1.034346867E-2,-4.416999495E-2,-1.720894039E-2,4.851930984E-2
1.037721300E1,-8.206567168E-3,-2.827848706E-2,-4.744606197E-2,5.584039194E-2
1.038716800E1,5.799158849E-3,-1.913684048E-2,-5.777809203E-2,6.114046798E-2
1.039712200E1,1.390964895E-2,1.318749955E-2,-5.972229123E-2,6.272272753E-2
1.040707700E1,9.583951905E-4,2.832528306E-2,-7.184415400E-2,7.723226428E-2
1.041703100E1,-7.769524343E-3,3.424716035E-2,-6.959648430E-2,7.795450037E-2
1.042698600E1,3.309779875E-3,2.399081519E-2,-2.513367176E-2,3.490294131E-2
1.043694000E1,1.177994683E-3,1.311203392E-2,-1.935428381E-3,1.330635142E-2
1.044689500E1,-5.184653029E-4,-3.384989686E-3,-1.390935659E-2,1.432470462E-2
1.045684900E1,3.683709316E-3,-2.682326127E-2,-3.126740098E-2,4.136069902E-2
1.046680400E1,5.421026722E-3,-4.550902560E-2,-3.635330915E-2,5.849805149E-2
1.047675800E1,2.983673349E-2,-3.802586865E-2,-9.697607160E-2,1.083538454E-1
1.048671300E1,1.487268537E-2,-5.367645297E-2,-9.697373271E-2,1.118314053E-1
1.049666700E1,-1.161914840E-3,-3.346149556E-2,-3.724851787E-2,5.008466647E-2
1.050662200E1,4.200420454E-3,-1.701649390E-3,-2.752108991E-2,2.789174667E-2
1.051657600E1,1.338822350E-2,8.107621316E-3,-3.037219226E-2,3.416793987E-2
1.052653100E1,-1.025784351E-3,1.342560913E-2,-8.521732092E-3,1.593484019E-2
1.053648500E1,-5.572433062E-3,1.225212777E-2,-2.288834095E-2,2.655264199E-2
1.054644000E1,1.371511940E-2,1.161216829E-2,-4.609418571E-2,4.947343640E-2
1.055639400E1,1.358454376E-2,2.172867363E-2,-1.451161981E-2,2.944931572E-2
1.056634900E1,-1.905508909E-2,1.669122426E-2,2.021440923E-2,3.240857492E-2
1.057630300E1,-4.904936850E-3,-1.888095170E-2,1.736506104E-2,2.611693106E-2
1.058625700E1,-2.508930601E-3,-1.957086833E-2,-2.814206421E-2,3.436989087E-2
1.059621200E1,1.172019560E-2,-1.999691108E-2,-1.931042969E-2,3.016839626E-2
1.060616600E1,-4.164642803E-3,-2.252228698E-2,-1.212712526E-2,2.591649721E-2
1.061612100E1,-4.099007808E-3,-3.849931039E-2,-2.664517701E-2,4.699961939E-2
1.062607500E1,2.008222561E-2,-9.280042872E-3,-3.322797239E-2,3.991883178E-2
1.063603000E1,1.138482124E-2,-1.020485312E-2,-1.017590940E-2,1.836579195E-2
1.064598400E1,-8.505104072E-3,1.301243026E-3,-3.517684937E-2,3.621382001E-2
1.065593900E1,-8.671530448E-3,7.234376203E-3,-4.266537845E-2,4.413463671E-2
1.066589300E1,-2.947471775E-3,6.237425935E-3,-3.188720584E-2,3.262494396E-2
1.067584800E1,1.761985347E-2,8.180583604E-3,-2.993832886E-2,3.568871978E-2
1.068580200E1,1.030418269E-2,6.584841907E-3,-5.823008180E-2,5.950024160E-2
1.069575658E1,-4.670755863E-3,-1.311285619E-2,-3.323440433E-2,3.603177193E-2
1.070571058E1,-1.214156058E-2,-2.588909548E-2,1.122080684E-2,3.071757256E-2
1.071566558E1,1.481900062E-2,-1.764311442E-2,-1.407600224E-2,2.700029824E-2
1.072561958E1,-4.761862792E-3,-1.700671809E-2,-1.377662480E-2,2.239864255E-2
1.073557458E1,6.714175008E-3,-1.822869480E-4,1.494548321E-3,6.880919216E-3
1.074552858E1,7.799527869E-3,-7.206949107E-3,-1.407132447E-2,1.762880945E-2
1.075548358E1,3.077338435E-2,-7.489040717E-3,-3.397700071E-2,4.644914954E-2
1.076543758E1,2.860636968E-2,-1.352451844E-2,-1.810473382E-2,3.645570425E-2
1.077539258E1,3.553535677E-3,-1.940811474E-2,-1.436134636E-2,2.440390958E-2
1.078534658E1,2.494524524E-2,-6.187779419E-3,-5.103683710E-2,5.714291396E-2
1.079530158E1,2.977351047E-2,9.703673646E-3,-8.845784783E-2,9.383716775E-2
1.080525558E1,1.575788073E-2,1.736950127E-2,-3.801157951E-2,4.466419771E-2
1.081521058E1,5.511366203E-3,1.162408199E-2,-2.423436999E-2,2.743718514E-2
1.082516458E1,3.304104421E-2,-6.506708488E-3,-4.713674426E-2,5.793030742E-2
1.083511958E1,2.991435528E-2,-2.357323263E-3,-1.960337520E-2,3.584296226E-2
1.084507358E1,-1.623369791E-3,9.940540697E-3,1.182540894E-2,1.553351137E-2
1.085502858E1,-2.641698942E-3,2.413127627E-3,-5.247876048E-3,6.351532198E-3
1.086498258E1,1.141994108E-2,-1.851899078E-2,-3.024706185E-2,3.725926494E-2
1.087493758E1,-5.196384005E-3,-1.871077945E-2,-4.161814213E-2,4.592565110E-2
1.088489158E1,-5.109392054E-2,-1.416480683E-2,-2.949218631E-2,6.067140613E-2
1.089484658E1,-4.329782791E-2,-9.090629630E-3,-2.215626955E-2,4.947971028E-2
1.090480058E1,-1.949447080E-2,-1.839314774E-3,-1.332638919E-2,2.368565219E-2
1.091475558E1,-2.631455351E-2,8.438445814E-3,-2.395721197E-2,3.657336598E-2
1.092470958E1,-4.624248572E-2,8.232952729E-3,-5.763600469E-2,7.435091144E-2
1.093466458E1,-2.056334183E-2,6.534519307E-3,-8.292813599E-2,8.568912830E-2
1.094461858E1,1.415665727E-2,-1.983019235E-2,-9.804611206E-2,1.010281523E-1
1.095457358E1,1.217108902E-2,-1.272282863E-2,-8.517288208E-2,8.697370648E-2
1.096452758E1,-3.260001797E-2,-2.001973350E-2,-5.403938234E-2,6.621031449E-2
1.097448258E1,-3.050225627E-2,-3.485273089E-2,8.969628811E-4,4.632391424E-2
1.098443658E1,1.470095996E-2,-8.961680252E-3,1.017766356E-2,2.000036930E-2
1.099439158E1,2.787579663E-2,-2.089118790E-3,-2.469922364E-2,3.730249460E-2
1.100434558E1,-1.058897864E-2,-9.854422174E-3,8.381398916E-3,1.671777356E-2
1.101430058E1,-9.634932317E-3,-1.420297818E-2,2.170661867E-2,2.767189556E-2
1.102425458E1,3.810725458E-2,5.529894568E-3,-2.858820677E-2,4.795860873E-2
1.103420958E1,4.156569991E-2,-1.792957317E-3,-6.047131956E-2,7.340097134E-2
1.104416358E1,-2.012392357E-3,5.161903705E-3,-1.990859985E-2,2.066512330E-2
1.105411858E1,-2.726739384E-3,-1.398809301E-2,-3.248128295E-2,3.547020716E-2
1.106407258E1,2.358839884E-3,-2.058391672E-2,-4.610295653E-2,5.054447897E-2
1.107402758E1,4.200895540E-3,-9.672080409E-3,-3.053240597E-2,3.230208162E-2
1.108398158E1,-2.615247600E-2,-3.050346226E-3,-2.110143185E-2,3.374206631E-2
1.109393658E1,-1.378185075E-2,-7.085856926E-3,-4.550361693E-2,4.807003154E-2
1.110389058E1,4.097714111E-2,-2.326058932E-3,-1.138218999E-2,4.259214591E-2
1.111384558E1,3.804227740E-2,1.663333682E-2,1.585823357E-2,4.444509349E-2
1.112379958E1,-2.401586685E-2,1.093712552E-2,3.879042864E-3,2.667263670E-2
1.113375458E1,-2.413536932E-2,-5.261909366E-3,-9.298242331E-3,2.639433752E-2
1.114370858E1,1.742832061E-2,-1.495805472E-2,-1.978697777E-2,3.031524781E-2
1.115366358E1,4.147981893E-2,-6.084228884E-3,-4.957854152E-2,6.492784456E-2
1.116361758E1,-3.797766566E-3,-1.603441749E-2,-6.185418606E-2,6.401145138E-2
1.117357258E1,-3.193778425E-2,-1.696220616E-2,-1.904262722E-2,4.087003979E-2
1.118352658E1,3.234792989E-2,-3.624286987E-3,1.760011911E-3,3.259787825E-2
1.119348158E1,6.573110931E-2,1.312935630E-2,-3.132762730E-2,7.398904621E-2
1.120343558E1,2.972468622E-3,1.565581027E-2,-3.985696077E-2,4.292455343E-2
1.121339058E1,-2.848091036E-2,-8.377013505E-3,-2.189723790E-2,3.688937025E-2
1.122334458E1,3.341519292E-2,-1.755593609E-2,-2.923432410E-2,4.774339447E-2
1.123329958E1,4.428023323E-2,2.231701316E-2,-4.346176922E-2,6.593719372E-2
1.124325358E1,-1.764572740E-2,3.401142620E-3,-1.906601608E-2,2.620023732E-2
1.125320858E1,-3.280273363E-2,-6.616142783E-3,2.089853346E-2,3.945302751E-2
1.126316258E1,7.028974481E-3,2.342723496E-4,8.625812531E-3,1.112951066E-2
1.127311758E1,4.944431137E-2,-1.232638741E-2,-2.775322437E-2,5.802517744E-2
1.128307158E1,5.386857055E-3,-2.714016208E-2,-6.799727082E-3,2.849285727E-2
1.129302658E1,-3.642994422E-2,-1.437125009E-2,-4.254434109E-3,3.939256116E-2
1.130298058E1,4.717825949E-3,-4.034925979E-3,-2.266673148E-2,2.350147283E-2
1.131293558E1,3.155921359E-2,-5.880014878E-3,-5.306348205E-3,3.253791432E-2
1.132288958E1,-1.500443045E-2,-3.921800628E-3,1.549921453E-2,2.192576348E-2
1.133284458E1,-2.454927910E-2,-2.113773940E-2,-2.760938287E-2,4.256464676E-2
1.134279858E1,1.985224731E-2,-1.638302118E-2,-5.021354914E-2,5.642619625E-2
1.135275358E1,3.745079499E-2,-1.806826182E-2,-4.991651058E-2,6.496677735E-2
1.136270758E1,4.119363427E-3,1.095494125E-3,-8.479866028E-2,8.490572447E-2
1.137266258E1,-2.744588010E-2,2.574291509E-3,-8.120496154E-2,8.575633557E-2
1.138261658E1,-2.349637829E-2,2.652699016E-3,-4.677889466E-2,5.241547091E-2
1.139257158E1,1.894622125E-2,-1.547853000E-2,-4.093635678E-2,4.768993077E-2
1.140252558E1,1.322899651E-2,-1.384854555E-2,-4.767293394E-2,5.137603714E-2
1.141248058E1,-6.844421737E-3,-1.626461506E-2,-3.225558043E-2,3.676691829E-2
1.142243458E1,3.292274773E-3,-9.237760194E-3,-4.078959167E-2,4.195194960E-2
1.143238958E1,2.900145873E-2,1.557583133E-2,-4.528083801E-2,5.598254569E-2
1.144234358E1,1.859560758E-3,5.927011874E-3,-2.821632385E-2,2.889201218E-2
1.145229858E1,-2.050223842E-2,-1.180351842E-3,2.522196472E-2,3.252510592E-2
1.146225258E1,1.781847607E-2,2.700500004E-4,-7.425963879E-5,1.782067707E-2
1.147220758E1,2.221379153E-2,-1.398765447E-2,-3.599604428E-2,4.455134359E-2
1.148216158E1,1.253752671E-3,-1.034416303E-2,-2.222175837E-2,2.454343394E-2
1.149211658E1,-2.263000365E-2,-8.905894160E-3,-1.248672903E-2,2.733771055E-2
1.150207058E1,2.200782336E-2,3.473465368E-3,-7.206050098E-2,7.542628887E-2
1.151202558E1,1.006393522E-2,9.204376247E-3,-4.017154098E-2,4.242353166E-2
1.152197958E1,-1.905589309E-2,1.258525461E-2,1.042792439E-2,2.510492585E-2
1.153193458E1,-2.139006503E-2,-1.378338564E-2,-2.279887855E-2,3.416585232E-2
1.154188958E1,3.274766017E-2,-2.284940215E-2,-8.447063148E-2,9.343335597E-2
1.155184358E1,1.511026505E-2,-3.115981221E-3,-7.744052410E-2,7.896242285E-2
1.156179858E1,-4.207265351E-2,-1.628835110E-2,-4.405526161E-2,6.305778802E-2
1.157175258E1,-2.995057147E-2,-8.460811414E-3,-4.929144323E-2,5.829466902E-2
1.158170758E1,3.701974556E-2,4.185254239E-3,-5.228697181E-2,6.420206644E-2
1.159166158E1,3.032230821E-2,1.193411233E-2,-1.246743321E-2,3.488985960E-2
1.160161658E1,-3.426651098E-3,2.724784222E-3,4.097787201E-2,4.121107110E-2
1.161157058E1,2.041208167E-2,-6.641340628E-3,-6.355923414E-4,2.147474007E-2
1.162152558E1,3.646955911E-2,1.921760514E-3,-1.471276402E-2,3.937241840E-2
1.163147958E1,3.234917242E-2,2.192289256E-2,1.657744110E-2,4.244871880E-2
1.164143458E1,-1.994923800E-3,-8.992707040E-3,3.111888170E-3,9.722774751E-3
1.165138858E1,-8.984685391E-3,-2.811297432E-2,1.703410864E-2,3.407674799E-2
1.166134358E1,1.315181326E-2,1.340678841E-2,5.206360817E-3,1.948892918E-2
1.167129758E1,6.485439241E-3,1.151029883E-2,-3.191761136E-2,3.454391142E-2
1.168125258E1,-2.632178944E-2,-1.186451219E-2,-4.778052270E-2,5.582635219E-2
1.169120708E1,-3.039324224E-2,-3.520140767E-2,-7.142841697E-2,8.523442395E-2
1.170116208E1,6.816720553E-3,-2.771194668E-2,-1.115438247E-1,1.151366340E-1
1.171111608E1,1.215197593E-2,5.239525493E-3,-7.681487203E-2,7.794644130E-2
1.172107108E1,-1.232161827E-2,4.878715742E-3,-2.771112442E-2,3.071694257E-2
1.173102508E1,1.171160750E-3,1.020657074E-2,1.496010125E-2,1.814801182E-2
1.174098008E1,4.056140408E-2,2.362881772E-2,-2.290880620E-2,5.223372406E-2
1.175093408E1,4.608252782E-2,-1.126137190E-2,-1.093429327E-2,4.868240583E-2
1.176088908E1,2.679194212E-3,-3.007292446E-2,-1.407892585E-2,3.331328594E-2
1.177084308E1,-5.959847644E-3,-1.675819315E-2,-5.179814458E-2,5.476682028E-2
1.178079808E1,1.691551980E-2,-1.229627425E-2,-6.422289312E-2,6.754193639E-2
1.179075208E1,-1.097010747E-3,6.339880116E-3,9.880625010E-3,1.179085506E-2
1.180070708E1,-2.983421188E-2,3.397305384E-3,3.862378299E-2,4.892257654E-2
1.181066208E1,1.560618203E-2,1.856626187E-2,-4.235079825E-2,4.880419152E-2
1.182061608E1,2.307727911E-2,1.203757150E-2,-4.474347889E-2,5.176333492E-2
1.183057108E1,-1.076289676E-2,-9.932683501E-3,-1.270716906E-2,1.938995342E-2
1.184052508E1,-3.647566214E-2,-1.691376563E-2,-4.099424422E-2,5.742018335E-2
1.185048008E1,-5.318663903E-3,-4.869634286E-4,-6.239739239E-2,6.262555306E-2
1.186043408E1,-2.240397222E-3,-1.745826932E-2,-2.782046735E-2,3.292095003E-2
1.187038908E1,1.148659933E-2,-4.298123773E-3,-1.658855081E-2,2.062997455E-2
1.188034308E1,4.664397016E-3,-1.335189767E-2,-3.424655735E-2,3.705207770E-2
1.189029808E1,1.426103007E-2,-3.858139068E-3,-5.445102632E-2,5.641964625E-2
1.190025208E1,-1.945880279E-3,-6.393747590E-3,-5.714776218E-2,5.753723299E-2
1.191020708E1,-1.426841218E-2,-8.343666103E-3,-3.259354949E-2,3.654509295E-2
1.192016108E1,-4.411980025E-3,1.054830395E-2,-3.857642055E-2,4.023521475E-2
1.193011608E1,-1.465458423E-3,1.573067291E-2,-3.602469563E-2,3.933675551E-2
1.194007008E1,1.164213527E-2,1.782870870E-3,-3.242748857E-2,3.450014430E-2
1.195002508E1,1.164619178E-3,-1.704916522E-2,-3.467340410E-2,3.865585757E-2
1.195997908E1,-1.232381098E-2,-1.808432339E-2,-2.418466866E-2,3.261621173E-2
1.196993408E1,2.282146342E-2,-1.688372556E-2,-2.896944523E-2,4.055993267E-2
