"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
9.265591125E0;2.315057030E-2;5.375610301E-3;-9.270468056E-2;9.570268486E-2
9.275586125E0;3.457831375E-2;3.219970297E-2;8.901801109E-2;1.007803897E-1
9.285582125E0;2.996414797E-2;-1.266019033E-2;-4.165848792E-2;5.285414079E-2
9.295577125E0;4.530179663E-2;1.723660503E-2;2.959275842E-2;5.678982903E-2
9.305573125E0;4.814772785E-2;1.233122050E-2;3.992361903E-2;6.375074943E-2
9.315568125E0;4.129526619E-2;1.179596272E-2;-1.531268835E-2;4.559519899E-2
9.325563125E0;5.769502502E-2;8.871998582E-3;1.051890707E-1;1.203003278E-1
9.335559125E0;5.213085115E-2;-1.168270946E-2;-3.477046788E-2;6.374242526E-2
9.345554125E0;3.366126934E-2;2.926619142E-2;7.734813809E-2;8.928787981E-2
9.355550125E0;2.688721519E-2;1.072748456E-2;-2.249365389E-2;3.666013818E-2
9.365545125E0;3.116916776E-2;2.120327390E-2;5.100292325E-2;6.342234640E-2
9.375541125E0;3.782105165E-2;-3.566710185E-3;2.121545255E-2;4.351147890E-2
9.385536125E0;2.329073902E-2;2.392868852E-2;-6.440591097E-2;7.254765349E-2
9.395531125E0;-2.025987133E-3;1.145719880E-2;2.361164153E-2;2.632264508E-2
9.405527125E0;1.589340823E-2;-6.009631203E-3;-6.874571443E-2;7.081447129E-2
9.415522125E0;6.292154046E-2;5.026706943E-2;5.339969695E-2;9.663035836E-2
9.425518125E0;2.895515610E-2;6.265108846E-3;-3.461200833E-2;4.555923369E-2
9.435513125E0;3.114950649E-2;2.619634839E-2;-1.366026521E-2;4.293184447E-2
9.445508125E0;8.884570096E-3;9.178511454E-3;-8.269717097E-3;1.521738740E-2
9.455504125E0;8.913205007E-2;-1.506456541E-2;-8.491385043E-2;1.240234876E-1
9.465499125E0;1.192591892E-1;-7.333532190E-3;3.588260829E-2;1.247561481E-1
9.475495125E0;5.922262838E-2;-9.483251888E-3;-8.746148229E-2;1.060507551E-1
9.485490125E0;4.265923887E-2;3.656391855E-2;7.943793297E-2;9.729910583E-2
9.495485125E0;1.981438659E-2;1.119410151E-2;6.685706377E-3;2.371953824E-2
9.505481125E0;2.796067262E-2;4.313785175E-2;4.514693677E-2;6.841724466E-2
9.515476125E0;-3.210815750E-3;6.211824266E-2;1.568123835E-1;1.686982781E-1
9.525472125E0;-3.515877781E-2;4.496255762E-2;1.790008128E-2;5.981792503E-2
9.535467125E0;2.999097208E-2;4.022883455E-2;1.300186872E-1;1.393652631E-1
9.545463125E0;6.080724210E-2;-1.125345988E-2;-3.688365161E-2;7.200392216E-2
9.555458125E0;5.561951928E-2;8.764583403E-3;2.837770700E-2;6.305270099E-2
9.565453125E0;9.351128569E-2;-8.733081529E-3;-9.618669748E-4;9.392311990E-2
9.575449125E0;8.655953100E-2;-4.500528798E-5;-7.371877134E-2;1.136970170E-1
9.585444125E0;3.665339923E-2;1.194300192E-2;3.644978821E-2;5.305369007E-2
9.595440125E0;-1.024481518E-2;-3.624789482E-3;-9.932372868E-2;9.991645718E-2
9.605435125E0;-4.589095842E-3;3.142312878E-2;7.206751764E-2;7.875404702E-2
9.615430125E0;-1.207066309E-3;-2.019811012E-3;-1.055890203E-2;1.081790449E-2
9.625426125E0;3.189888200E-2;2.889444555E-2;2.806254208E-2;5.138028731E-2
9.635421125E0;6.985102091E-2;2.620471722E-2;6.765228510E-4;7.460770744E-2
9.645417125E0;5.995822638E-2;-1.564418893E-2;-4.512881041E-2;7.665728333E-2
9.655412125E0;6.014084224E-2;-1.799189170E-2;8.016240299E-2;1.018166977E-1
9.665408125E0;5.296343984E-2;-2.999111826E-2;-1.174647152E-2;6.198848867E-2
9.675403125E0;5.232576443E-2;9.789518081E-5;9.632820010E-2;1.096226133E-1
9.685398125E0;6.899946531E-2;7.188256290E-3;-3.683745861E-4;6.937386354E-2
9.695394125E0;7.732931737E-2;1.380281850E-2;3.630828559E-2;8.653688650E-2
9.705389125E0;1.588988163E-2;2.375847973E-2;8.271588206E-2;8.751497496E-2
9.715385125E0;5.427193707E-2;2.285360483E-2;-2.790174365E-2;6.516316218E-2
9.725380125E0;3.437431902E-2;3.249934536E-2;2.240068316E-2;5.234111064E-2
9.735375125E0;1.830293616E-2;2.698067928E-2;-6.576480389E-2;7.340275170E-2
9.745371125E0;2.360018464E-2;2.895855479E-2;7.314457476E-2;8.213218265E-2
9.755366125E0;2.761181312E-2;-1.177547006E-3;1.012679279E-2;2.943383721E-2
9.765362125E0;-3.459450323E-3;2.085861708E-2;-3.343554854E-2;3.955989901E-2
9.775357125E0;-5.658642948E-4;4.054835748E-2;-8.284919858E-3;4.138996731E-2
9.785353125E0;4.751542456E-2;2.278119072E-2;-5.933111250E-2;7.935287728E-2
9.795348125E0;4.339456279E-2;1.157401521E-2;5.024278522E-2;6.738978687E-2
9.805343125E0;2.765033165E-2;-8.587431042E-3;-5.648351848E-2;6.347182581E-2
9.815339125E0;3.184779195E-2;2.902124790E-2;2.554297686E-2;5.008950338E-2
9.825334125E0;1.518514596E-2;-1.197270395E-2;-2.145811200E-2;2.888572084E-2
9.835330125E0;7.291578418E-2;1.964288045E-2;5.188351393E-2;9.162124946E-2
9.845325125E0;5.957267560E-2;2.225505095E-4;1.098183113E-1;1.249360425E-1
9.855320125E0;1.002784694E-2;8.616767619E-3;-8.289597631E-3;1.560524999E-2
9.865316125E0;3.124227623E-2;1.066740442E-2;1.174512666E-1;1.220027597E-1
9.875311125E0;5.046669703E-2;-4.524221898E-2;-5.379146039E-2;8.652899571E-2
9.885307125E0;8.200193703E-2;3.892740880E-2;9.424776077E-2;1.308522115E-1
9.895302125E0;7.608793521E-2;-9.535538787E-3;2.359585404E-2;8.023132003E-2
9.905298125E0;4.260683320E-3;-6.645543315E-4;-4.735952318E-2;4.755543597E-2
9.915293125E0;1.647621118E-2;1.238528897E-2;5.323714435E-2;5.708812886E-2
9.925288125E0;5.365088968E-2;2.479575751E-3;-8.044073045E-2;9.672268283E-2
9.935285583E0;7.650838656E-2;2.503655316E-2;1.189440608E-1;1.436246908E-1
9.945280583E0;3.524429334E-2;-1.621279411E-2;-4.556033492E-2;5.983944372E-2
9.955276583E0;2.056144148E-2;3.439048109E-2;3.122705519E-2;5.079967560E-2
9.965271583E0;4.596731940E-2;-1.729424578E-2;-1.999163032E-3;4.915365747E-2
9.975266583E0;7.017164933E-2;-1.421692014E-2;-4.915461838E-2;8.684674833E-2
9.985262583E0;6.610405203E-2;1.729602735E-2;9.993476272E-2;1.210613690E-1
9.995257583E0;-2.002342455E-3;1.495970839E-2;-4.885641038E-2;5.113463685E-2
1.000525358E1;2.366892597E-2;2.421659080E-2;5.981643140E-2;6.873621165E-2
1.001524858E1;5.449800504E-2;4.275776446E-5;-5.574209154E-2;7.795649524E-2
1.002524458E1;4.217145318E-2;1.689716502E-2;5.053514600E-2;6.795400378E-2
1.003523958E1;2.532136738E-3;6.960982326E-3;8.137336135E-2;8.170979702E-2
1.004523458E1;1.435862375E-2;9.648792045E-3;-2.775147021E-2;3.270188623E-2
1.005523058E1;5.858020211E-2;2.422539817E-2;7.927479565E-2;1.015037104E-1
1.006522558E1;2.074497096E-2;8.262143126E-3;-6.367910206E-2;6.748069997E-2
1.007522158E1;4.333528664E-2;5.583747424E-2;8.540794015E-2;1.108615661E-1
1.008521658E1;3.492094232E-2;1.680352734E-2;-1.742060959E-2;4.248892070E-2
1.009521258E1;2.817718405E-3;3.700091570E-2;-6.083384693E-2;7.125843270E-2
1.010520758E1;7.283529360E-3;1.488848199E-2;4.729812741E-3;1.723623580E-2
1.011520258E1;3.191302495E-2;3.359948072E-2;-5.364878833E-2;7.089117544E-2
1.012519858E1;8.096372735E-2;6.174813218E-2;6.041343212E-2;1.183965361E-1
1.013519358E1;7.570973000E-2;2.137624185E-2;-5.305412650E-2;9.488755066E-2
1.014518958E1;2.311879434E-2;3.350105563E-2;6.879073799E-2;7.993100157E-2
1.015518458E1;2.635022152E-2;9.320717566E-3;2.164112985E-2;3.534895262E-2
1.016518058E1;7.801676720E-2;7.032373175E-3;-1.116818190E-3;7.834103344E-2
1.017517558E1;7.678777384E-2;1.780851753E-2;9.618143499E-2;1.243558360E-1
1.018517058E1;7.639752701E-4;-1.084869551E-2;-7.252886295E-3;1.307219233E-2
1.019516658E1;4.412071388E-3;1.986189522E-3;7.567524970E-2;7.582977475E-2
1.020516158E1;7.347773815E-2;-2.610049060E-2;-5.664607108E-2;9.637941160E-2
1.021515758E1;5.639104111E-2;9.479378108E-3;6.789260566E-2;8.876493694E-2
1.022515258E1;1.080870604E-2;1.848588092E-3;5.921065986E-2;6.021750282E-2
1.023514858E1;-9.573847186E-3;3.217198351E-2;2.327191830E-4;3.356708554E-2
1.024514358E1;5.909117566E-2;1.146173953E-2;3.930673778E-2;7.188990297E-2
1.025513858E1;9.793786548E-2;7.475345442E-3;-3.224505544E-2;1.033801233E-1
1.026513458E1;3.897136342E-2;3.176179220E-2;1.141516829E-1;1.247324549E-1
1.027512958E1;2.644034173E-2;1.106955581E-2;-4.541356981E-2;5.370306378E-2
1.028512558E1;6.102484988E-2;8.181268824E-3;2.763452590E-2;6.748801734E-2
1.029512058E1;5.200265095E-2;-1.614299297E-2;-1.292468548E-2;5.596355441E-2
1.030511558E1;4.276613329E-2;-9.774534591E-4;-6.816508591E-2;8.047593745E-2
1.031511158E1;5.987998333E-2;2.491657561E-2;7.478998125E-2;9.899489602E-2
1.032510658E1;5.337022332E-2;-9.853709545E-3;-1.081272966E-1;1.209834228E-1
1.033510258E1;3.959760021E-2;2.574963025E-2;3.422667682E-2;5.833077067E-2
1.034509758E1;2.086597178E-2;-2.535836929E-3;-5.378268957E-2;5.774423733E-2
1.035509358E1;2.505791377E-2;4.902990824E-2;1.507236779E-2;5.708771510E-2
1.036508858E1;5.083960321E-2;1.682216534E-3;7.944319546E-2;9.433300807E-2
1.037508358E1;4.575890271E-2;9.650646709E-3;3.004884124E-2;5.558727389E-2
1.038507958E1;1.890417611E-2;4.252085173E-2;9.516752779E-2;1.059351172E-1
1.039507458E1;4.757190501E-2;8.700391939E-3;-3.595628321E-2;6.026306720E-2
1.040507058E1;3.670193112E-2;3.596167361E-2;9.413023174E-2;1.072416628E-1
1.041506558E1;5.469922235E-2;-3.932463574E-2;-1.064193249E-3;6.737628967E-2
1.042506158E1;3.786645893E-2;-2.671437515E-3;3.877288699E-3;3.815807461E-2
1.043505658E1;-1.587497123E-2;8.715530746E-3;3.202403069E-2;3.679013086E-2
1.044505258E1;1.692582551E-2;-1.993023455E-2;-9.012547374E-2;9.384188209E-2
1.045504758E1;5.149343155E-2;3.803452070E-2;7.693240106E-2;1.000839277E-1
1.046504258E1;-1.060003353E-2;3.895120880E-2;-6.811187625E-2;7.917565954E-2
1.047503858E1;-6.962418549E-2;5.955494209E-2;2.305206299E-2;9.447600722E-2
1.048503358E1;3.829807481E-2;-6.616736641E-3;-4.909263790E-2;6.261478127E-2
1.049502958E1;6.881977307E-2;1.618604310E-2;1.541969240E-2;7.235963011E-2
1.050502458E1;2.934752254E-2;3.952204322E-2;8.353039920E-2;9.695667368E-2
1.051502058E1;3.581012109E-2;-2.705230767E-2;-7.185058594E-2;8.471539897E-2
1.052501558E1;6.489771662E-2;-2.047546914E-2;3.024121463E-2;7.446804363E-2
1.053501058E1;8.645802699E-2;-3.277389955E-2;-3.427462399E-2;9.860967890E-2
1.054500658E1;7.298379460E-2;2.332415038E-2;7.544253051E-2;1.075277902E-1
1.055500158E1;2.773317939E-2;1.643814032E-2;2.799296021E-2;4.269598948E-2
1.056499758E1;2.001268029E-2;-1.969317564E-2;9.881209731E-3;2.976519519E-2
1.057499258E1;8.692251518E-5;3.619720677E-2;1.070362061E-1;1.129911269E-1
1.058498858E1;3.014133688E-2;2.058606374E-2;-2.050033808E-2;4.186346940E-2
1.059498358E1;2.233181393E-2;5.137391995E-2;1.483497083E-1;1.585737227E-1
1.060497858E1;2.347187480E-2;7.131264210E-3;-1.540507436E-2;2.896722548E-2
1.061497458E1;-3.053927645E-3;2.781087426E-2;8.694809675E-3;2.929796779E-2
1.062496958E1;3.113364592E-2;-1.261407042E-2;7.948704958E-3;3.451956824E-2
1.063496558E1;7.173431771E-2;-6.560786096E-3;-4.190056264E-2;8.333374707E-2
1.064496058E1;3.886331784E-2;-2.948860489E-3;3.878341198E-2;5.498369118E-2
1.065495658E1;4.014078828E-2;4.158028141E-3;-9.010150015E-2;9.872614857E-2
1.066495158E1;2.211130081E-2;4.180471399E-2;3.354196787E-2;5.797936998E-2
1.067494658E1;3.015756290E-2;-1.688900633E-2;-6.539935291E-2;7.397156545E-2
1.068494258E1;4.922942620E-2;2.953340004E-2;4.192453623E-2;7.108744516E-2
1.069493758E1;4.300700203E-2;7.081718193E-3;5.719687879E-2;7.191130578E-2
1.070493358E1;2.376052625E-2;3.118909397E-2;-4.908035874E-2;6.281881728E-2
1.071492858E1;2.674602320E-2;3.712621970E-2;1.024087197E-1;1.121661794E-1
1.072492458E1;6.503965778E-2;-1.359334200E-2;-5.670980573E-2;8.735524081E-2
1.073491958E1;3.348841103E-2;2.871091607E-2;1.149808180E-1;1.231518530E-1
1.074491558E1;3.879443033E-2;4.344024416E-3;-9.259065986E-3;4.011992866E-2
1.075491058E1;5.130416449E-2;-2.793799639E-3;-4.668709338E-2;6.942339158E-2
1.076490558E1;4.713294357E-2;-1.484915947E-2;7.651257098E-2;9.108339818E-2
1.077490158E1;4.754054932E-2;-3.268027101E-3;-6.569288313E-2;8.115626116E-2
1.078489658E1;5.477479761E-2;1.497130232E-2;7.845677018E-2;9.684979677E-2
1.079489258E1;3.304787815E-2;-1.172110923E-3;-1.225693345E-2;3.526710240E-2
1.080488758E1;-4.032265496E-2;3.589031931E-2;4.537380874E-2;7.051818235E-2
1.081488358E1;5.244497454E-2;2.080262085E-2;-5.311844587E-2;7.749060382E-2
1.082487858E1;9.685507078E-2;2.263569555E-2;-8.063895106E-3;9.979131151E-2
1.083487358E1;-1.942817800E-2;3.114978972E-2;3.205034316E-2;4.873384857E-2
1.084486958E1;-8.694023956E-3;1.484994519E-2;-7.527880847E-2;7.722050201E-2
1.085486458E1;6.638093596E-2;4.866762755E-2;3.833668470E-2;9.080015432E-2
1.086486058E1;4.411685837E-2;-2.362238578E-3;-6.809316516E-2;8.116992365E-2
1.087485558E1;-5.442186333E-3;1.873169239E-2;7.081796765E-2;7.345528051E-2
1.088485158E1;2.296176005E-2;-4.230104210E-3;3.115104139E-2;3.892972625E-2
1.089484658E1;1.986215103E-2;2.594173869E-2;1.349128067E-2;3.534817540E-2
1.090484258E1;-1.130813135E-2;5.591125879E-3;6.079876363E-2;6.209367264E-2
1.091483758E1;6.761425992E-2;-1.827181801E-2;-3.874657452E-2;8.004276679E-2
1.092483258E1;5.934041323E-2;3.730297920E-2;1.471709096E-1;1.630094278E-1
1.093482746E1;4.491164116E-2;-4.062097259E-3;-3.170301855E-2;5.512383814E-2
1.094482246E1;1.124666249E-2;-5.131900180E-3;6.364869654E-2;6.483810907E-2
1.095481846E1;3.757000510E-2;-1.021906916E-2;4.404298246E-2;5.878536350E-2
1.096481346E1;8.082306527E-2;1.968694470E-2;-5.071816385E-2;9.742831116E-2
1.097480946E1;5.146964069E-2;2.181717672E-2;1.486689663E-1;1.588319069E-1
1.098480446E1;3.770785321E-2;2.024871594E-2;-8.574240088E-2;9.583137273E-2
1.099479946E1;4.661162775E-3;2.978336851E-2;-3.710058331E-3;3.037334376E-2
1.100479546E1;6.519513890E-2;-2.132992093E-2;-6.881646574E-2;9.716520787E-2
1.101479046E1;2.545541480E-2;7.002451876E-3;3.057801425E-2;4.039835926E-2
1.102478646E1;6.109106960E-2;-2.651310302E-3;2.878584266E-2;6.758530142E-2
1.103478146E1;5.574077591E-2;-1.806544784E-2;-4.246481895E-2;7.236473833E-2
1.104477746E1;1.196334841E-2;2.669071220E-3;1.177079594E-1;1.183444522E-1
1.105477246E1;5.120881833E-3;2.905143416E-3;-6.955496907E-2;6.980370342E-2
1.106476846E1;5.701283768E-2;2.265289002E-2;8.042903602E-2;1.011555580E-1
1.107476346E1;5.897677124E-2;-1.262777483E-2;-4.742676616E-3;6.049969607E-2
1.108475846E1;-2.333625594E-2;8.643975444E-3;4.675316691E-2;5.296374014E-2
1.109475446E1;5.766012445E-3;1.010719548E-2;3.298414350E-2;3.497650672E-2
1.110474946E1;5.764859447E-2;3.934956864E-3;-4.260866046E-2;7.179374817E-2
1.111474546E1;2.680829605E-2;3.182529844E-3;9.316251755E-2;9.699519529E-2
1.112474046E1;2.744717745E-2;-1.091665112E-2;-3.542067826E-2;4.612098514E-2
1.113473646E1;-2.318055555E-4;2.447737662E-2;5.619057298E-2;6.129091443E-2
1.114473146E1;3.062248964E-2;-2.215717404E-2;-6.505319774E-2;7.523693089E-2
1.115472746E1;4.729418054E-2;2.800332075E-2;-1.446191847E-2;5.683372742E-2
1.116472246E1;1.834311750E-2;2.109771338E-2;5.080587208E-2;5.798982762E-2
1.117471746E1;3.907968309E-3;-1.945004110E-2;-8.137102246E-2;8.375451995E-2
1.118471346E1;4.842835765E-2;1.557804231E-2;3.733388722E-2;6.310150840E-2
1.119470846E1;5.459433792E-2;-3.139753807E-3;-6.954619825E-2;8.847074928E-2
1.120470446E1;3.978653837E-2;1.595202656E-3;6.831769824E-2;7.907478233E-2
1.121469946E1;7.001980444E-2;-1.314787553E-2;3.209361255E-2;7.813859233E-2
1.122469546E1;5.032848347E-2;4.160099334E-2;-9.916877747E-4;6.530376972E-2
1.123469046E1;2.793788675E-2;9.113068320E-4;9.062482595E-2;9.483783568E-2
1.124468646E1;8.944891434E-2;-1.890524506E-2;-5.891303658E-2;1.087624128E-1
1.125468146E1;7.731000328E-2;1.707849266E-2;1.180202007E-1;1.421171323E-1
1.126467646E1;3.834958512E-2;-9.613361573E-3;-1.279955506E-3;3.955686648E-2
1.127467246E1;2.929171817E-2;3.183063403E-2;2.670832694E-2;5.083826063E-2
1.128466746E1;8.849949097E-2;-2.306637039E-2;-5.772956014E-3;9.163811634E-2
1.129466346E1;4.730879858E-2;2.216563423E-2;-3.481549144E-2;6.278181431E-2
1.130465846E1;5.039713344E-2;3.362805898E-2;8.523369312E-2;1.045729403E-1
1.131465446E1;1.296285683E-2;-8.161753742E-3;-1.138552290E-1;1.148810822E-1
1.132464946E1;1.879119694E-2;1.471974414E-2;4.047735035E-2;4.699144435E-2
1.133464446E1;3.021705832E-2;1.336298911E-3;-1.342093867E-1;1.375754912E-1
1.134464046E1;2.181729550E-2;4.603230572E-2;-4.903708935E-2;7.070787569E-2
1.135463546E1;3.908319142E-2;1.913882305E-2;-5.172797799E-2;6.759862503E-2
1.136463146E1;1.744889550E-2;-1.897829871E-2;-1.467797309E-1;1.490266056E-1
1.137462646E1;7.483595498E-3;1.096938570E-2;-3.930147529E-2;4.148418474E-2
1.138462246E1;3.366147034E-2;-1.679870339E-2;-1.841948944E-1;1.879974738E-1
1.139461746E1;3.547021514E-2;9.359912183E-3;-2.881800234E-2;4.664998796E-2
1.140461346E1;3.580747157E-2;-1.655990859E-2;-1.138394415E-1;1.204816336E-1
1.141460846E1;-5.799195394E-3;1.818188053E-2;-1.585969537E-1;1.597410567E-1
1.142460446E1;2.545165066E-3;2.663910138E-2;-7.207511902E-2;7.688265324E-2
1.143459946E1;3.910595901E-2;9.265370015E-3;-1.894304913E-1;1.936466735E-1
1.144459446E1;4.438396649E-2;5.537523357E-3;-4.183507383E-2;6.124356333E-2
1.145459046E1;2.381419273E-2;-8.256158866E-3;-1.388316107E-1;1.411010137E-1
1.146458546E1;-1.030590031E-3;5.948080122E-4;-1.238633233E-1;1.238690388E-1
1.147458146E1;4.466211123E-2;-2.580252928E-2;-1.512528509E-1;1.598058184E-1
1.148457646E1;9.032316444E-2;3.063840503E-3;-1.427258563E-1;1.689329193E-1
1.149457246E1;2.314066658E-2;-1.163601397E-2;-5.905220032E-2;6.448294064E-2
1.150456746E1;-1.185139250E-2;-3.476363394E-2;-1.972113812E-1;2.006023296E-1
1.151456246E1;3.780535553E-2;1.794160564E-2;-9.766721249E-2;1.062545553E-1
1.152455846E1;5.766635539E-2;-6.380655309E-3;-2.271462017E-1;2.344387303E-1
1.153455346E1;4.656050116E-2;2.214653942E-2;-1.771495843E-1;1.845002024E-1
1.154454946E1;3.874516753E-2;-3.211409608E-3;-1.373306304E-1;1.427277240E-1
1.155454446E1;2.777913485E-2;2.623115759E-4;-2.750436687E-1;2.764430662E-1
1.156454046E1;7.698407583E-3;5.686440063E-2;-1.536390996E-1;1.640054830E-1
1.157453546E1;8.546732593E-2;-7.409153134E-3;-3.055690581E-1;3.173830629E-1
1.158453146E1;4.707618903E-2;1.038290997E-2;-1.742902958E-1;1.808343983E-1
1.159452646E1;9.497467931E-3;-2.896007141E-3;-1.789288920E-1;1.792041773E-1
1.160452246E1;1.433393754E-2;1.346916175E-2;-2.184484684E-1;2.193321988E-1
1.161451746E1;3.389678422E-2;1.632031892E-2;-2.160522795E-1;2.193032883E-1
1.162451246E1;4.861921443E-2;-1.828798008E-2;-2.790706462E-1;2.838638825E-1
1.163450846E1;1.466700956E-3;4.246567776E-3;-1.201047331E-1;1.201887327E-1
1.164450346E1;2.335714146E-2;-2.779865907E-2;-2.693449724E-1;2.717812275E-1
1.165449946E1;5.449363790E-2;2.599747910E-2;-2.566208464E-1;2.636279278E-1
1.166449446E1;5.567174222E-2;2.282325413E-2;-2.096104020E-1;2.180751348E-1
1.167449046E1;5.106874097E-2;-1.234596645E-2;-2.985243326E-1;3.031125474E-1
1.168448546E1;-2.729900535E-3;-4.935689550E-3;-1.977803153E-1;1.978607250E-1
1.169448146E1;4.361257257E-2;-2.822259134E-3;-3.853402823E-1;3.878107203E-1
1.170447646E1;4.095185190E-2;6.567758901E-2;-2.983699661E-1;3.082454161E-1
1.171447146E1;3.421797909E-2;-3.355095796E-3;-2.693297696E-1;2.715154720E-1
1.172446746E1;5.551761327E-2;-2.993255474E-2;-3.795006680E-1;3.847062779E-1
1.173446246E1;3.360246828E-2;2.718973551E-3;-2.383430350E-1;2.407154358E-1
1.174445846E1;4.194529384E-2;1.885526050E-3;-3.498587930E-1;3.523693204E-1
1.175445346E1;-2.428602649E-2;2.444312473E-2;-2.528605020E-1;2.551973960E-1
1.176444946E1;7.403833995E-2;7.681834381E-3;-2.847418606E-1;2.943104034E-1
1.177444446E1;6.492949259E-2;3.537120533E-2;-3.486571902E-1;3.564109951E-1
1.178444046E1;-2.811026998E-2;5.020279574E-2;-2.040543777E-1;2.120110776E-1
1.179443546E1;-1.537141632E-2;2.561719995E-2;-3.520965225E-1;3.533616879E-1
1.180443046E1;-5.205878422E-2;2.350716823E-2;-3.238012612E-1;3.288007918E-1
1.181442646E1;2.108167922E-2;1.387541533E-2;-3.308325380E-1;3.317938103E-1
1.182442146E1;1.966206662E-2;1.256097039E-2;-4.248335463E-1;4.254737558E-1
1.183441746E1;-2.073641941E-2;1.073392563E-2;-2.950481629E-1;2.959706653E-1
1.184441246E1;2.692783507E-2;-1.383049227E-3;-4.478797621E-1;4.486906533E-1
1.185440846E1;9.373872411E-3;1.900695006E-2;-4.029725611E-1;4.035294520E-1
1.186440346E1;2.938244138E-3;3.454105603E-3;-3.558188599E-1;3.558477557E-1
1.187439946E1;2.800416129E-2;-8.178646713E-3;-4.839524049E-1;4.848309535E-1
1.188439446E1;1.819518294E-2;3.607391275E-2;-3.363634193E-1;3.387812594E-1
1.189439046E1;3.231476521E-2;1.861424558E-4;-4.218321705E-1;4.230681491E-1
1.190438546E1;-1.004538858E-2;-6.743200952E-3;-4.317110413E-1;4.318805434E-1
1.191438046E1;1.020226755E-1;-6.419274341E-3;-3.859086317E-1;3.992183681E-1
1.192437646E1;4.686466601E-2;-8.006016808E-3;-4.805072254E-1;4.828535874E-1
1.193437100E1;3.809238072E-2;2.009059444E-2;-3.417463660E-1;3.444491837E-1
1.194436700E1;6.413655533E-2;-1.701611018E-2;-4.100026685E-1;4.153374940E-1
1.195436200E1;1.917234404E-2;-1.427368381E-2;-4.107522815E-1;4.114471456E-1
1.196435800E1;2.755825628E-2;-1.548854336E-3;-4.080561304E-1;4.089885842E-1
1.197435300E1;2.586810032E-2;-8.377634771E-3;-5.031061292E-1;5.038403721E-1
1.198434900E1;4.134602733E-2;-2.558440072E-3;-3.746761304E-1;3.769592051E-1
1.199434400E1;2.256904643E-2;-2.598114344E-2;-4.349983460E-1;4.363575858E-1
1.200433900E1;-7.226921003E-3;1.023706762E-2;-4.315590137E-1;4.317409041E-1
1.201433500E1;2.926403526E-2;1.497492942E-2;-3.992280042E-1;4.005791203E-1
1.202433000E1;-1.729781806E-2;-2.503689121E-2;-5.700187415E-1;5.708304705E-1
1.203432600E1;4.582678523E-2;1.346823899E-2;-4.379944593E-1;4.405912324E-1
1.204432100E1;1.805510558E-3;-1.044409560E-2;-4.345486951E-1;4.346779353E-1
1.205431700E1;-5.078635700E-2;8.847476821E-3;-5.647767127E-1;5.671245604E-1
1.206431200E1;4.537114095E-2;3.473691034E-2;-4.776619703E-1;4.810677200E-1
1.207430800E1;2.240534266E-2;-1.510767949E-2;-5.501078027E-1;5.507711285E-1
1.208430300E1;1.846112162E-3;3.770759739E-3;-6.063843298E-1;6.063988639E-1
1.209429900E1;2.752796039E-2;-1.789065264E-4;-4.852844006E-1;4.860645740E-1
1.210429400E1;-1.619936379E-2;-3.186829375E-2;-5.607251769E-1;5.618636236E-1
1.211428900E1;1.607752243E-2;-4.936338225E-3;-5.390244055E-1;5.392867177E-1
1.212428500E1;2.240616493E-2;-8.157213014E-3;-4.598379028E-1;4.604557234E-1
1.213428000E1;4.454291940E-2;8.683243152E-3;-6.051821423E-1;6.068812863E-1
1.214427600E1;1.162360691E-2;3.003245990E-2;-5.141708153E-1;5.151783033E-1
1.215427100E1;-7.836365327E-4;-1.240322348E-3;-4.249481517E-1;4.249506843E-1
1.216426700E1;7.083709901E-2;-7.437420767E-3;-6.005324364E-1;6.047416117E-1
1.217426200E1;9.977104068E-3;-5.239379313E-3;-4.894604820E-1;4.895901931E-1
1.218425800E1;4.890041068E-2;1.770628262E-3;-5.325684947E-1;5.348117302E-1
1.219425300E1;3.612159496E-2;2.294536958E-2;-6.554605955E-1;6.568560359E-1
1.220424900E1;4.451267833E-2;3.126985864E-2;-4.833144736E-1;4.863661820E-1
1.221424400E1;2.007716412E-2;2.105975216E-2;-5.925860703E-1;5.932999717E-1
1.222423900E1;-1.607213203E-2;1.025691161E-2;-6.328470737E-1;6.331342167E-1
1.223423500E1;4.590817116E-2;5.928711221E-4;-5.259669882E-1;5.279670296E-1
1.224423000E1;3.297166334E-2;-3.652864340E-2;-6.922676486E-1;6.940143872E-1
1.225422600E1;-1.693465116E-2;-2.962151941E-2;-7.000467843E-1;7.008778189E-1
1.226422100E1;2.277572723E-2;-1.143958407E-2;-5.602398580E-1;5.608193081E-1
1.227421700E1;2.828228775E-2;-5.315667205E-3;-6.445081758E-1;6.451503180E-1
1.228421200E1;1.925422333E-2;-5.677427128E-3;-6.662089473E-1;6.665113050E-1
1.229420800E1;3.001998888E-2;9.867331730E-3;-5.618764937E-1;5.627643895E-1
1.230420300E1;2.827475946E-3;1.999619845E-3;-6.964443147E-1;6.964529249E-1
1.231419900E1;-1.615885355E-2;1.741562119E-2;-7.087193745E-1;7.091174545E-1
1.232419400E1;2.809894100E-2;2.339021478E-2;-5.799806428E-1;5.811318255E-1
1.233418900E1;-4.912903681E-3;-1.047147701E-2;-6.748809528E-1;6.749800656E-1
